transaction_id,merchant_id,timestamp,amount,payment_method,failed_attempts,transactions_1min,transactions_5min,transactions_10min,transactions_1hour,avg_amount_24h,std_amount_24h,device_id,ip_address,new_device,new_ip,latitude,longitude,previous_latitude,previous_longitude,is_fraud,fraud_type
TXN_002271,MERCHANT_002,2026-09-01 14:36:31,328.71,CARD,0,1,2,2,43,275.4,109.1,DEVICE_0119,192.168.28.177,0,0,21.93022,86.69388,21.89488,86.69406,0,NORMAL
TXN_007179,MERCHANT_023,2026-09-01 14:37:24,799.98,WALLET,1,2,5,7,48,966.59,163.67,DEVICE_0322,192.168.127.48,1,0,21.0357,81.70091,21.07772,81.63232,0,NORMAL
TXN_000693,MERCHANT_099,2026-09-01 14:39:14,345.11,UPI,1,2,6,6,32,546.68,208.64,DEVICE_0060,192.168.41.122,0,0,15.99768,80.33435,16.08498,80.36384,0,NORMAL
TXN_004021,MERCHANT_040,2026-09-01 14:41:24,912.03,UPI,1,2,2,7,39,875.57,82.85,DEVICE_0154,192.168.51.45,0,0,17.59571,76.68336,17.67,76.62265,0,NORMAL
TXN_003371,MERCHANT_022,2026-09-01 14:43:14,629.07,CARD,1,1,2,5,43,586.45,71.81,DEVICE_0158,192.168.186.133,0,0,11.81722,89.69182,11.77882,89.7067,0,NORMAL
TXN_000223,MERCHANT_075,2026-09-01 14:43:44,987.32,UPI,0,0,5,5,39,915.9,54.84,DEVICE_0059,192.168.163.3,1,0,24.12215,77.33207,24.0777,77.25107,0,NORMAL
TXN_002310,MERCHANT_048,2026-09-01 14:44:02,799.75,NETBANKING,0,0,4,6,30,607.43,240.39,DEVICE_0380,192.168.40.117,0,0,8.68859,89.01414,8.70882,88.98792,0,NORMAL
TXN_002530,MERCHANT_095,2026-09-01 14:44:16,301.33,UPI,0,3,3,6,35,493.65,205.35,DEVICE_0289,192.168.148.119,0,0,17.09642,86.70717,17.12655,86.70714,0,NORMAL
TXN_005353,MERCHANT_029,2026-09-01 14:44:27,10.0,CARD,0,1,5,10,37,292.06,223.76,DEVICE_0405,192.168.240.87,0,0,19.27882,73.63619,19.28107,73.62303,0,NORMAL
TXN_004998,MERCHANT_046,2026-09-01 14:45:00,7312.51,WALLET,2,0,3,6,31,932.03,60.42,DEVICE_0381,192.168.95.174,0,0,9.14469,70.04514,9.1109,69.92773,1,AMOUNT_ANOMALY
TXN_005746,MERCHANT_096,2026-09-01 14:47:16,423.38,UPI,0,1,3,3,46,463.05,128.29,DEVICE_0457,192.168.121.26,0,0,20.65589,79.35211,20.66303,79.3707,0,NORMAL
TXN_004031,MERCHANT_026,2026-09-01 14:47:38,579.62,UPI,0,1,4,13,41,587.89,138.39,DEVICE_0402,192.168.192.11,0,0,31.36434,71.02171,31.39071,71.00325,0,NORMAL
TXN_006109,MERCHANT_059,2026-09-01 14:48:18,276.44,CARD,1,1,6,6,51,317.52,56.44,DEVICE_0077,192.168.86.21,0,0,15.17388,88.97708,15.17753,88.92692,0,NORMAL
TXN_002494,MERCHANT_032,2026-09-01 14:48:50,361.89,WALLET,1,3,4,7,28,422.87,63.15,DEVICE_0416,192.168.92.174,0,0,16.30691,80.09037,16.32238,80.14556,0,NORMAL
TXN_005702,MERCHANT_071,2026-09-01 14:49:33,200.32,UPI,0,0,6,6,40,308.7,206.95,DEVICE_0161,192.168.131.134,0,0,23.44421,73.13969,23.42625,73.06444,0,NORMAL
TXN_008204,MERCHANT_034,2026-09-01 14:50:45,661.95,UPI,0,0,3,7,36,482.93,212.6,DEVICE_0263,192.168.85.49,0,0,24.65667,78.53721,24.67524,78.57877,0,NORMAL
TXN_004548,MERCHANT_066,2026-09-01 14:51:19,10.0,CARD,0,0,4,5,38,272.34,215.76,DEVICE_0233,192.168.240.233,0,1,25.63201,88.3113,25.61768,88.27948,0,NORMAL
TXN_009370,MERCHANT_018,2026-09-01 14:51:39,486.67,UPI,1,0,5,8,41,558.19,144.33,DEVICE_0245,192.168.208.191,0,0,29.39554,86.8914,29.36248,86.89214,0,NORMAL
TXN_005514,MERCHANT_088,2026-09-01 14:53:52,327.11,NETBANKING,0,1,4,11,43,254.73,172.31,DEVICE_0392,192.168.51.182,0,0,11.21268,80.28793,11.25997,80.28025,0,NORMAL
TXN_000142,MERCHANT_079,2026-09-01 14:53:54,745.41,WALLET,0,0,5,5,31,703.7,222.7,DEVICE_0347,192.168.53.130,0,0,24.07489,77.1332,24.14486,77.11411,0,NORMAL
TXN_005523,MERCHANT_090,2026-09-01 14:55:02,339.05,UPI,1,0,4,4,49,425.36,212.72,DEVICE_0258,192.168.212.79,0,0,22.97487,72.43031,22.94034,72.43376,0,NORMAL
TXN_006551,MERCHANT_051,2026-09-01 14:55:29,310.56,NETBANKING,2,1,4,7,34,438.38,187.4,DEVICE_0428,192.168.185.6,1,0,33.80673,68.00156,33.84431,67.98163,0,NORMAL
TXN_003386,MERCHANT_079,2026-09-01 14:56:26,406.92,UPI,0,1,3,5,52,386.02,219.03,DEVICE_0017,192.168.140.30,0,0,29.6766,70.9692,29.66104,70.92801,0,NORMAL
TXN_001047,MERCHANT_017,2026-09-01 14:56:32,802.12,WALLET,0,2,6,7,48,613.82,152.32,DEVICE_0397,192.168.253.56,0,0,25.2774,74.73358,25.29043,74.66749,0,NORMAL
TXN_007260,MERCHANT_034,2026-09-01 14:57:58,754.0,WALLET,0,0,4,8,39,784.22,65.7,DEVICE_0401,192.168.227.88,0,0,25.23404,85.63063,25.20618,85.61192,0,NORMAL
TXN_003405,MERCHANT_006,2026-09-01 14:58:00,8306.11,UPI,1,1,1,8,33,704.86,219.53,DEVICE_0196,192.168.195.133,0,0,8.30585,80.33954,8.22473,80.28156,1,AMOUNT_ANOMALY
TXN_004573,MERCHANT_018,2026-09-01 15:00:04,783.1,UPI,0,1,2,7,38,989.35,172.29,DEVICE_0401,192.168.189.229,0,0,25.96335,70.28761,25.96672,70.31111,0,NORMAL
TXN_003713,MERCHANT_035,2026-09-01 15:01:06,389.45,CARD,3,27,63,109,241,374.88,129.51,DEVICE_0460,192.168.54.182,0,0,31.05363,69.86948,31.12079,69.80212,1,VELOCITY_SPIKE
TXN_002266,MERCHANT_069,2026-09-01 15:01:14,198.06,NETBANKING,0,0,3,4,28,230.61,218.95,DEVICE_0462,192.168.124.55,0,0,20.28448,81.58718,20.34124,81.63644,0,NORMAL
TXN_002839,MERCHANT_045,2026-09-01 15:01:34,418.26,WALLET,0,4,7,7,35,361.35,95.35,DEVICE_0401,192.168.178.155,0,1,30.82232,68.20904,30.80757,68.26154,0,NORMAL
TXN_003060,MERCHANT_037,2026-09-01 15:01:54,455.57,NETBANKING,0,3,5,9,31,411.19,214.69,DEVICE_0065,192.168.133.72,0,1,14.35057,71.67314,14.38885,71.77959,0,NORMAL
TXN_008998,MERCHANT_019,2026-09-01 15:02:17,976.31,CARD,0,1,4,7,34,918.84,134.09,DEVICE_0056,192.168.166.22,0,0,34.1346,89.00081,34.21427,89.04063,0,NORMAL
TXN_007889,MERCHANT_046,2026-09-01 15:02:36,283.46,NETBANKING,0,1,7,7,29,431.1,111.93,DEVICE_0397,192.168.27.117,0,1,27.21269,87.77347,27.23322,87.76717,0,NORMAL
TXN_009759,MERCHANT_059,2026-09-01 15:03:49,431.89,NETBANKING,0,1,2,11,39,363.88,247.89,DEVICE_0347,192.168.118.166,0,0,12.577,79.60501,12.53822,79.58851,0,NORMAL
TXN_003696,MERCHANT_100,2026-09-01 15:03:54,7920.38,CARD,6,48,89,162,36,823.8,121.87,DEVICE_0234,192.168.83.215,1,1,14.94819,70.00438,15.05809,70.02833,1,COMBINED_ATTACK
TXN_002269,MERCHANT_061,2026-09-01 15:06:07,597.08,WALLET,1,0,3,7,43,774.9,84.59,DEVICE_0033,192.168.174.19,0,0,8.58435,71.40054,8.66419,71.48911,0,NORMAL
TXN_003368,MERCHANT_085,2026-09-01 15:07:58,671.67,NETBANKING,1,2,6,8,42,686.8,53.84,DEVICE_0124,192.168.231.195,0,0,33.13619,85.20046,33.16097,85.17256,0,NORMAL
TXN_002162,MERCHANT_077,2026-09-01 15:08:22,462.25,CARD,2,0,1,1,39,530.07,88.13,DEVICE_0285,192.168.229.35,0,1,15.52529,78.37934,15.49568,78.39894,0,NORMAL
TXN_002446,MERCHANT_093,2026-09-01 15:08:25,759.73,UPI,0,2,5,5,47,880.53,114.6,DEVICE_0228,192.168.205.234,0,0,33.27841,68.59561,33.31348,68.65294,0,NORMAL
TXN_004427,MERCHANT_068,2026-09-01 15:08:38,1388.73,UPI,1,0,3,4,22,851.01,249.06,DEVICE_0360,192.168.238.208,0,1,16.01111,68.23121,16.04517,68.21123,0,NORMAL
TXN_001141,MERCHANT_073,2026-09-01 15:09:31,126.5,NETBANKING,1,0,4,10,40,231.29,76.59,DEVICE_0025,192.168.129.14,0,0,20.56898,87.95087,20.63412,87.99589,0,NORMAL
TXN_002893,MERCHANT_043,2026-09-01 15:10:18,593.62,UPI,1,1,6,6,37,311.83,196.55,DEVICE_0164,192.168.5.23,0,0,19.2754,70.46093,19.29832,70.4742,0,NORMAL
TXN_002529,MERCHANT_047,2026-09-01 15:10:50,235.72,CARD,0,0,3,9,46,322.16,126.71,DEVICE_0455,192.168.21.216,0,0,17.82996,84.89318,17.86541,84.97793,0,NORMAL
TXN_006749,MERCHANT_011,2026-09-01 15:10:52,914.76,UPI,1,2,10,10,44,856.76,111.07,DEVICE_0211,192.168.21.5,0,0,26.02786,86.61382,25.93647,86.61926,0,NORMAL
TXN_006501,MERCHANT_036,2026-09-01 15:11:02,283.26,NETBANKING,1,0,3,6,38,374.3,96.66,DEVICE_0022,192.168.148.86,1,0,15.97323,85.87882,16.04832,85.93831,0,NORMAL
TXN_007603,MERCHANT_048,2026-09-01 15:11:53,491.81,WALLET,0,0,6,14,31,409.16,82.5,DEVICE_0154,192.168.135.222,0,0,13.76616,87.99161,13.72032,87.94406,0,NORMAL
TXN_000325,MERCHANT_039,2026-09-01 15:13:15,499.25,CARD,0,0,4,6,47,332.8,110.19,DEVICE_0169,192.168.58.45,0,0,14.18144,70.6757,14.1922,70.60925,0,NORMAL
TXN_001312,MERCHANT_091,2026-09-01 15:13:46,1236.11,NETBANKING,0,1,5,5,32,989.4,157.99,DEVICE_0114,192.168.179.229,0,1,29.9547,80.54577,29.94529,80.53813,0,NORMAL
TXN_007764,MERCHANT_098,2026-09-01 15:14:34,498.92,UPI,0,0,5,13,35,596.93,209.95,DEVICE_0057,192.168.24.55,1,0,32.0619,71.07209,32.09245,70.94822,0,NORMAL
TXN_000441,MERCHANT_046,2026-09-01 15:14:55,143.65,UPI,0,1,4,6,36,253.0,241.4,DEVICE_0374,192.168.17.102,0,0,24.02923,85.72992,24.0945,85.68179,0,NORMAL
TXN_002591,MERCHANT_089,2026-09-01 15:14:57,649.13,CARD,1,0,3,6,40,763.66,141.99,DEVICE_0026,192.168.174.46,0,0,27.44659,71.5807,27.54517,71.64947,0,NORMAL
TXN_009683,MERCHANT_050,2026-09-01 15:15:26,872.51,CARD,1,4,4,9,35,786.93,225.07,DEVICE_0489,192.168.243.129,0,0,21.18621,87.00218,21.20989,87.06723,0,NORMAL
TXN_006636,MERCHANT_088,2026-09-01 15:16:32,1220.85,WALLET,1,0,2,3,39,964.31,183.75,DEVICE_0169,192.168.59.84,0,0,17.86337,70.64842,17.83517,70.65211,0,NORMAL
TXN_008161,MERCHANT_048,2026-09-01 15:16:47,275.94,CARD,1,3,4,7,38,246.13,59.16,DEVICE_0170,192.168.77.9,0,0,30.09851,82.40214,30.14623,82.41879,0,NORMAL
TXN_006785,MERCHANT_002,2026-09-01 15:17:25,877.85,CARD,1,1,2,10,38,839.48,136.33,DEVICE_0197,192.168.137.60,0,0,23.93443,80.5586,23.96314,80.59946,0,NORMAL
TXN_005861,MERCHANT_012,2026-09-01 15:17:43,632.0,UPI,1,2,2,12,37,574.76,129.25,DEVICE_0470,192.168.104.129,0,0,20.80422,80.62298,20.85729,80.61706,0,NORMAL
TXN_000233,MERCHANT_008,2026-09-01 15:18:27,1074.0,WALLET,5,30,47,92,318,967.68,127.03,DEVICE_0164,192.168.232.220,0,0,26.08147,89.15041,26.06377,89.21053,1,VELOCITY_SPIKE
TXN_003103,MERCHANT_043,2026-09-01 15:20:04,591.9,NETBANKING,0,1,5,6,39,684.62,170.18,DEVICE_0277,192.168.143.98,0,0,26.06012,76.68985,26.07334,76.66605,0,NORMAL
TXN_000496,MERCHANT_088,2026-09-01 15:20:10,1104.74,NETBANKING,0,0,4,11,35,686.39,249.3,DEVICE_0107,192.168.187.189,1,0,22.09404,81.37424,22.04181,81.42547,0,NORMAL
TXN_001447,MERCHANT_003,2026-09-01 15:22:26,290.51,WALLET,0,0,1,6,36,473.33,119.88,DEVICE_0231,192.168.81.207,0,0,17.53521,77.89699,17.61904,77.87083,0,NORMAL
TXN_008365,MERCHANT_030,2026-09-01 15:23:42,662.58,NETBANKING,2,2,2,11,45,673.87,155.73,DEVICE_0188,192.168.151.216,0,0,11.23215,78.29126,11.21306,78.30889,0,NORMAL
TXN_000602,MERCHANT_098,2026-09-01 15:24:08,469.48,UPI,0,2,8,9,42,394.84,127.36,DEVICE_0072,192.168.158.136,0,1,26.07599,88.06467,26.07584,88.08852,0,NORMAL
TXN_008069,MERCHANT_052,2026-09-01 15:24:41,1125.2,WALLET,1,1,5,8,52,766.41,180.22,DEVICE_0460,192.168.9.56,0,0,33.68479,71.23471,33.74227,71.2975,0,NORMAL
TXN_005424,MERCHANT_040,2026-09-01 15:24:45,600.96,WALLET,1,1,4,7,32,260.65,226.02,DEVICE_0341,192.168.238.231,0,1,26.41877,83.09589,26.32205,83.10132,0,NORMAL
TXN_007555,MERCHANT_035,2026-09-01 15:26:23,742.64,CARD,1,0,1,5,48,695.68,134.28,DEVICE_0460,192.168.226.11,0,0,30.90386,88.78368,30.88178,88.76974,0,NORMAL
TXN_005467,MERCHANT_088,2026-09-01 15:26:55,262.71,CARD,0,0,6,6,35,291.52,215.63,DEVICE_0343,192.168.61.37,0,0,33.7938,68.0212,33.81976,68.01882,0,NORMAL
TXN_009384,MERCHANT_016,2026-09-01 15:27:04,522.44,NETBANKING,1,0,2,6,43,786.51,141.17,DEVICE_0453,192.168.220.177,0,1,18.17118,72.52995,18.10291,72.54088,0,NORMAL
TXN_000648,MERCHANT_072,2026-09-01 15:27:19,380.83,CARD,0,1,3,9,37,423.04,174.23,DEVICE_0260,192.168.24.100,0,1,16.29588,78.24144,16.31359,78.26464,0,NORMAL
TXN_008324,MERCHANT_009,2026-09-01 15:27:28,10.0,WALLET,0,1,6,10,41,222.74,154.0,DEVICE_0167,192.168.254.71,0,0,9.55372,87.61762,9.64862,87.55699,0,NORMAL
TXN_006618,MERCHANT_016,2026-09-01 15:27:56,998.57,CARD,2,0,2,6,46,926.34,215.52,DEVICE_0265,192.168.135.161,0,0,18.18325,82.58497,18.25021,82.52458,0,NORMAL
TXN_001472,MERCHANT_093,2026-09-01 15:28:42,272.62,UPI,0,2,4,6,38,491.73,232.91,DEVICE_0204,192.168.136.211,0,0,17.72894,80.48091,17.67187,80.46985,0,NORMAL
TXN_008386,MERCHANT_083,2026-09-01 15:28:53,357.4,WALLET,1,1,4,6,36,360.25,145.66,DEVICE_0497,192.168.8.113,0,0,23.39199,68.84199,23.46544,68.93921,0,NORMAL
TXN_008498,MERCHANT_071,2026-09-01 15:29:23,892.86,WALLET,0,2,3,5,52,754.49,247.25,DEVICE_0476,192.168.219.44,0,0,33.20277,77.88198,33.21791,77.79348,0,NORMAL
TXN_002070,MERCHANT_060,2026-09-01 15:31:23,1597.11,NETBANKING,0,2,5,8,43,931.28,237.12,DEVICE_0019,192.168.208.125,0,0,24.62803,85.1727,24.64783,85.18611,0,NORMAL
TXN_002757,MERCHANT_080,2026-09-01 15:35:21,454.12,CARD,2,1,3,4,48,479.76,117.97,DEVICE_0095,192.168.52.207,0,1,11.67095,74.13301,11.6114,74.1246,0,NORMAL
TXN_000050,MERCHANT_070,2026-09-01 15:37:53,1006.29,CARD,0,1,1,5,40,830.32,222.94,DEVICE_0154,192.168.195.210,0,1,21.41801,89.82748,21.39877,89.85067,0,NORMAL
TXN_005153,MERCHANT_027,2026-09-01 15:38:11,891.28,WALLET,0,6,6,6,33,916.3,191.74,DEVICE_0043,192.168.132.153,0,0,22.17254,84.32995,22.28751,84.3817,0,NORMAL
TXN_001640,MERCHANT_032,2026-09-01 15:39:02,776.68,NETBANKING,0,1,3,12,45,592.9,231.13,DEVICE_0059,192.168.32.96,0,0,19.36019,69.80248,19.39662,69.76532,0,NORMAL
TXN_002941,MERCHANT_061,2026-09-01 15:40:22,342.26,WALLET,0,0,6,6,38,358.8,142.92,DEVICE_0373,192.168.68.224,0,1,9.77251,87.8004,9.76934,87.84002,0,NORMAL
TXN_008779,MERCHANT_023,2026-09-01 15:40:28,115.23,WALLET,0,3,3,6,45,267.61,82.45,DEVICE_0219,192.168.139.141,0,1,11.7708,72.35341,11.73346,72.34403,0,NORMAL
TXN_000065,MERCHANT_030,2026-09-01 15:41:21,63.59,NETBANKING,0,0,4,10,40,332.76,226.39,DEVICE_0474,192.168.239.21,0,0,27.41509,77.24261,27.40233,77.25507,0,NORMAL
TXN_000236,MERCHANT_063,2026-09-01 15:41:34,338.54,WALLET,6,38,83,136,333,564.53,171.14,DEVICE_0235,192.168.164.194,0,0,25.85909,87.40187,25.77791,87.36686,1,VELOCITY_SPIKE
TXN_009696,MERCHANT_003,2026-09-01 15:42:46,550.43,NETBANKING,1,1,4,9,53,681.81,141.71,DEVICE_0404,192.168.97.132,0,0,17.92808,78.49704,17.89462,78.42316,0,NORMAL
TXN_007611,MERCHANT_079,2026-09-01 15:43:21,917.96,WALLET,0,3,4,5,35,864.88,101.1,DEVICE_0240,192.168.47.203,1,0,30.64355,83.03826,30.5292,83.15576,0,NORMAL
TXN_000780,MERCHANT_019,2026-09-01 15:43:47,462.05,WALLET,0,2,2,11,51,650.33,198.58,DEVICE_0279,192.168.114.202,0,0,12.05325,75.678,12.01432,75.684,0,NORMAL
TXN_002231,MERCHANT_059,2026-09-01 15:44:08,679.34,NETBANKING,0,2,5,9,35,653.82,88.74,DEVICE_0286,192.168.147.23,0,0,11.59993,86.84867,11.71884,86.81599,0,NORMAL
TXN_002157,MERCHANT_016,2026-09-01 15:44:42,425.56,CARD,0,0,8,8,43,426.87,110.99,DEVICE_0006,192.168.128.218,0,0,27.55298,89.90515,27.53998,90.06107,0,NORMAL
TXN_008847,MERCHANT_099,2026-09-01 15:44:43,329.21,UPI,0,0,5,9,29,343.82,115.31,DEVICE_0253,192.168.157.24,0,0,13.17004,85.73718,13.06238,85.68711,0,NORMAL
TXN_002997,MERCHANT_045,2026-09-01 15:44:57,1214.11,UPI,2,0,1,5,44,958.06,169.39,DEVICE_0037,192.168.49.70,0,0,10.78957,74.34055,10.80096,74.35892,0,NORMAL
TXN_006169,MERCHANT_019,2026-09-01 15:45:28,630.76,CARD,0,0,3,7,43,705.6,173.13,DEVICE_0466,192.168.158.23,0,0,24.02286,84.13693,24.02176,84.16807,0,NORMAL
TXN_003086,MERCHANT_096,2026-09-01 15:45:29,803.36,WALLET,0,0,4,10,45,847.76,140.03,DEVICE_0492,192.168.116.56,0,0,18.6965,82.72933,18.71755,82.66938,0,NORMAL
TXN_000259,MERCHANT_083,2026-09-01 15:45:31,238.98,NETBANKING,0,1,6,9,56,207.63,130.58,DEVICE_0253,192.168.128.60,0,0,30.90728,68.44884,30.92762,68.37263,0,NORMAL
TXN_001176,MERCHANT_078,2026-09-01 15:46:04,37.45,WALLET,0,1,2,9,41,202.04,244.61,DEVICE_0478,192.168.31.24,0,1,14.22111,78.00757,14.22888,78.0623,0,NORMAL
TXN_001780,MERCHANT_080,2026-09-01 15:46:19,331.53,WALLET,2,0,3,7,43,223.07,117.54,DEVICE_0010,192.168.66.169,0,0,12.56987,77.50325,12.45511,77.53428,0,NORMAL
TXN_002316,MERCHANT_076,2026-09-01 15:48:12,415.36,NETBANKING,1,0,1,8,49,475.78,204.08,DEVICE_0309,192.168.54.17,0,0,19.99934,80.9857,20.01112,80.93445,0,NORMAL
TXN_002130,MERCHANT_094,2026-09-01 15:50:41,536.78,NETBANKING,0,1,5,7,36,653.96,213.28,DEVICE_0388,192.168.77.203,0,0,32.48347,79.05607,32.49528,79.03813,0,NORMAL
TXN_002424,MERCHANT_003,2026-09-01 15:50:53,278.33,UPI,0,2,2,9,30,272.21,115.29,DEVICE_0244,192.168.180.146,0,0,15.71069,87.76817,15.71874,87.84158,0,NORMAL
TXN_009667,MERCHANT_067,2026-09-01 15:51:41,393.66,UPI,0,2,2,3,38,433.9,100.64,DEVICE_0393,192.168.26.218,0,1,16.02377,75.46644,15.91216,75.42797,0,NORMAL
TXN_009945,MERCHANT_039,2026-09-01 15:53:02,270.44,CARD,0,0,6,8,47,373.2,178.66,DEVICE_0254,192.168.66.48,0,0,23.90644,71.93498,23.92849,71.89887,0,NORMAL
TXN_007549,MERCHANT_017,2026-09-01 15:55:30,406.26,CARD,1,4,6,6,48,543.62,163.78,DEVICE_0470,192.168.205.128,0,0,13.74621,80.56945,13.7274,80.57105,0,NORMAL
TXN_004952,MERCHANT_085,2026-09-01 15:55:43,269.19,CARD,1,1,3,5,48,263.38,110.03,DEVICE_0149,192.168.208.247,1,1,23.0778,78.66915,23.08052,78.69213,0,NORMAL
TXN_002965,MERCHANT_069,2026-09-01 15:55:53,5143.99,NETBANKING,0,1,2,6,42,498.41,69.42,DEVICE_0048,192.168.215.72,0,0,23.30205,78.7601,23.23484,78.75413,1,AMOUNT_ANOMALY
TXN_001024,MERCHANT_010,2026-09-01 15:57:00,1036.15,CARD,0,1,1,3,36,902.0,103.26,DEVICE_0135,192.168.29.77,1,0,30.92304,83.31324,30.85474,83.38005,0,NORMAL
TXN_002870,MERCHANT_074,2026-09-01 15:58:14,999.98,WALLET,0,1,3,9,46,912.11,206.1,DEVICE_0399,192.168.253.58,0,0,26.89431,78.11168,26.80285,78.05197,0,NORMAL
TXN_003867,MERCHANT_037,2026-09-01 15:58:25,949.98,WALLET,1,2,3,8,50,815.29,138.29,DEVICE_0135,192.168.78.175,0,0,29.06976,80.76982,29.15952,80.82682,0,NORMAL
TXN_008475,MERCHANT_020,2026-09-01 15:59:01,697.2,WALLET,0,2,2,3,38,897.42,169.59,DEVICE_0051,192.168.230.175,0,0,28.49078,68.99528,28.56379,68.90602,0,NORMAL
TXN_004523,MERCHANT_006,2026-09-01 15:59:41,482.35,CARD,0,3,3,8,34,355.43,214.22,DEVICE_0414,192.168.150.39,0,0,27.08766,73.38998,27.13113,73.34822,0,NORMAL
TXN_000743,MERCHANT_086,2026-09-01 16:03:24,436.58,NETBANKING,2,0,7,9,39,382.66,177.8,DEVICE_0033,192.168.117.132,0,1,24.37352,83.87268,24.34339,83.88406,0,NORMAL
TXN_004393,MERCHANT_045,2026-09-01 16:07:31,858.46,WALLET,0,2,5,5,41,817.83,121.71,DEVICE_0332,192.168.3.122,0,0,29.02151,76.10215,28.99059,76.09403,0,NORMAL
TXN_004974,MERCHANT_034,2026-09-01 16:10:42,1028.74,UPI,1,0,5,5,35,965.56,159.08,DEVICE_0059,192.168.225.54,0,0,33.31612,76.35079,33.26517,76.40322,0,NORMAL
TXN_009724,MERCHANT_044,2026-09-01 16:10:47,998.05,CARD,0,2,2,9,42,591.39,243.27,DEVICE_0336,192.168.119.240,1,0,18.03966,72.29479,18.0002,72.24307,0,NORMAL
TXN_005834,MERCHANT_077,2026-09-01 16:11:36,999.8,WALLET,0,1,7,7,50,955.16,207.9,DEVICE_0384,192.168.108.231,0,0,11.02568,87.67877,11.11439,87.57084,0,NORMAL
TXN_003643,MERCHANT_080,2026-09-01 16:12:02,775.6,CARD,0,0,4,4,42,571.36,141.17,DEVICE_0341,192.168.26.183,1,0,8.39649,76.33875,8.39516,76.31521,0,NORMAL
TXN_001781,MERCHANT_098,2026-09-01 16:13:02,798.27,NETBANKING,0,0,7,8,34,781.46,172.93,DEVICE_0500,192.168.204.56,0,0,13.53708,74.40626,13.557,74.38413,0,NORMAL
TXN_000716,MERCHANT_009,2026-09-01 16:13:27,969.81,CARD,0,0,2,4,41,965.86,85.43,DEVICE_0399,192.168.202.202,1,0,19.57859,82.88545,19.58149,82.95263,0,NORMAL
TXN_000514,MERCHANT_002,2026-09-01 16:13:38,949.76,UPI,0,0,4,5,38,713.61,142.31,DEVICE_0258,192.168.216.223,0,0,12.39755,80.04044,12.41894,80.04655,0,NORMAL
TXN_008657,MERCHANT_001,2026-09-01 16:14:49,750.18,NETBANKING,1,2,3,3,38,913.74,236.68,DEVICE_0484,192.168.49.194,0,1,30.90719,82.76024,31.03572,82.81386,0,NORMAL
TXN_005629,MERCHANT_048,2026-09-01 16:17:12,966.91,CARD,1,0,6,6,32,940.29,97.19,DEVICE_0089,192.168.251.226,0,0,15.73752,85.35745,15.80842,85.33605,0,NORMAL
TXN_008881,MERCHANT_059,2026-09-01 16:19:35,665.1,WALLET,1,0,5,9,44,604.76,147.71,DEVICE_0481,192.168.221.179,0,0,20.25284,81.81139,20.20778,81.78277,0,NORMAL
TXN_009588,MERCHANT_039,2026-09-01 16:21:30,467.67,CARD,1,0,4,4,42,601.41,148.59,DEVICE_0091,192.168.130.215,0,0,14.93035,82.78823,15.00712,82.86938,0,NORMAL
TXN_008663,MERCHANT_062,2026-09-01 16:22:15,306.17,WALLET,1,1,4,7,32,639.41,242.84,DEVICE_0487,192.168.241.218,0,0,32.23924,70.63912,32.3254,70.56829,0,NORMAL
TXN_001019,MERCHANT_013,2026-09-01 16:23:20,749.18,UPI,0,2,2,5,40,839.78,80.95,DEVICE_0477,192.168.9.245,0,0,19.81788,72.77436,19.74761,72.80097,0,NORMAL
TXN_009287,MERCHANT_002,2026-09-01 16:23:39,121.03,UPI,0,1,3,9,42,253.91,202.71,DEVICE_0122,192.168.223.201,0,0,25.56118,69.4974,25.49997,69.49756,0,NORMAL
TXN_008808,MERCHANT_054,2026-09-01 16:25:01,575.66,NETBANKING,1,1,5,5,39,667.57,239.23,DEVICE_0410,192.168.129.154,0,0,18.37797,79.26602,18.29372,79.29702,0,NORMAL
TXN_009805,MERCHANT_080,2026-09-01 16:26:31,395.69,UPI,0,1,4,7,41,333.6,88.03,DEVICE_0139,192.168.2.243,0,0,31.08501,86.95177,31.10063,86.86724,0,NORMAL
TXN_006143,MERCHANT_040,2026-09-01 16:27:58,173.75,NETBANKING,1,3,5,5,41,206.33,68.23,DEVICE_0162,192.168.211.126,0,0,28.02277,77.51957,28.131,77.51511,0,NORMAL
TXN_002409,MERCHANT_016,2026-09-01 16:28:04,279.66,WALLET,0,1,4,9,28,316.53,60.44,DEVICE_0493,192.168.78.127,0,0,27.31576,76.15777,27.27364,76.02442,0,NORMAL
TXN_004980,MERCHANT_077,2026-09-01 16:28:41,717.15,WALLET,0,3,8,13,49,889.68,221.1,DEVICE_0160,192.168.145.86,0,0,27.98047,68.72536,28.00001,68.74238,0,NORMAL
TXN_000870,MERCHANT_006,2026-09-01 16:28:48,901.52,UPI,0,3,3,6,35,996.55,203.53,DEVICE_0383,192.168.104.195,0,0,24.03547,69.72761,24.04848,69.77117,0,NORMAL
TXN_004352,MERCHANT_069,2026-09-01 16:29:05,676.71,CARD,0,1,5,6,29,762.05,195.89,DEVICE_0161,192.168.102.180,0,0,12.8484,75.80528,12.80184,75.7316,0,NORMAL
TXN_003859,MERCHANT_024,2026-09-01 16:29:27,651.7,NETBANKING,0,0,9,9,40,593.63,163.27,DEVICE_0199,192.168.16.240,0,0,11.34367,74.17505,11.22024,74.1006,0,NORMAL
